review_id,employee_id,review_year,performance_rating,bonus_band,goal_status
706274,13137,2025,2.9,Low,Met
706275,13138,2024,3.4,Low,Met
706276,13138,2025,2.2,Medium,Exceeded
706277,13139,2024,2.7,Medium,Met
706278,13139,2025,2.7,Medium,Met
706279,13140,2024,3.3,Medium,Met
706280,13140,2025,2.9,High,Met
706281,13141,2024,3.0,Medium,Met
706282,13141,2025,2.5,Low,Met
706283,13142,2024,3.6,Medium,Met
706284,13142,2025,3.2,Medium,Met
706285,13143,2024,4.5,Low,Met
706286,13143,2025,3.5,Medium,Met
706287,13144,2024,3.6,Low,Met
706288,13144,2025,3.6,Medium,Met
706289,13145,2024,2.7,Medium,Partially Met
706290,13145,2025,3.6,Low,Exceeded
706291,13146,2024,3.2,Medium,Met
706292,13146,2025,4.2,Low,Exceeded
706293,13147,2024,3.0,Medium,Met
706294,13147,2025,2.9,Medium,Met
706295,13148,2024,3.6,Low,Partially Met
706296,13148,2025,3.3,Medium,Met
706297,13149,2024,2.6,Medium,Met
706298,13149,2025,4.6,High,Met
706299,13150,2024,3.8,Medium,Met
706300,13150,2025,3.8,Medium,Exceeded
706301,13151,2024,4.1,Low,Exceeded
706302,13151,2025,4.6,Medium,Met
706303,13152,2024,3.4,Low,Met
706304,13152,2025,2.9,High,Partially Met
706305,13153,2024,4.1,High,Met
706306,13153,2025,3.6,Medium,Met
706307,13154,2024,4.3,Medium,Met
706308,13154,2025,3.6,Medium,Met
706309,13155,2024,2.9,Low,Met
706310,13155,2025,3.6,Medium,Exceeded
706311,13156,2024,3.2,Medium,Partially Met
706312,13156,2025,3.1,High,Exceeded
706313,13157,2024,3.7,Medium,Met
706314,13157,2025,4.4,Low,Met
706315,13158,2024,4.1,Low,Exceeded
706316,13158,2025,4.1,High,Partially Met
706317,13159,2024,3.8,Low,Partially Met
706318,13159,2025,4.5,Medium,Met
706319,13160,2024,3.6,Low,Partially Met
706320,13160,2025,1.9,Low,Partially Met
706321,13161,2024,4.8,Low,Met
706322,13161,2025,2.6,Medium,Exceeded
706323,13162,2024,4.0,Low,Met
706324,13162,2025,3.7,Low,Partially Met
706325,13163,2024,3.3,Low,Met
706326,13163,2025,4.1,Medium,Met
706327,13164,2024,2.9,High,Met
706328,13164,2025,2.2,Medium,Met
706329,13165,2024,3.3,Medium,Met
706330,13165,2025,3.1,Medium,Met
706331,13166,2024,2.6,Low,Partially Met
706332,13166,2025,3.2,Low,Met
706333,13167,2024,2.9,Low,Partially Met
706334,13167,2025,3.0,Low,Exceeded
706335,13168,2024,2.9,High,Met
706336,13168,2025,2.0,Medium,Met
706337,13169,2024,2.3,Low,Exceeded
706338,13169,2025,3.5,Medium,Exceeded
706339,13170,2024,4.9,Low,Met
706340,13170,2025,3.9,Low,Partially Met
706341,13171,2024,3.1,Medium,Exceeded
706342,13171,2025,3.4,High,Partially Met
706343,13172,2024,3.3,Medium,Exceeded
706344,13172,2025,3.9,Low,Met
706345,13173,2024,3.8,High,Met
706346,13173,2025,3.6,Medium,Met
706347,13174,2024,3.1,Medium,Exceeded
706348,13174,2025,3.4,Medium,Met
706349,13175,2024,3.8,Medium,Met
706350,13175,2025,3.4,Medium,Partially Met
706351,13176,2024,3.1,High,Met
706352,13176,2025,3.3,Low,Partially Met
706353,13177,2024,3.5,High,Met
706354,13177,2025,2.5,Low,Exceeded
706355,13178,2024,3.5,Medium,Met
706356,13178,2025,4.0,Medium,Met
706357,13179,2024,3.5,Medium,Exceeded
706358,13179,2025,3.6,Medium,Met
706359,13180,2024,2.9,Medium,Met
706360,13180,2025,3.8,Medium,Met
706361,13181,2024,2.9,Low,Exceeded
706362,13181,2025,3.7,Low,Met
706363,13182,2024,3.3,High,Partially Met
706364,13182,2025,2.9,Low,Met
706365,13183,2024,4.9,Medium,Partially Met
706366,13183,2025,3.2,Medium,Exceeded
706367,13184,2024,3.4,Low,Met
706368,13184,2025,4.4,Medium,Met
706369,13185,2024,3.0,Medium,Met
706370,13185,2025,3.5,Medium,Met
706371,13186,2024,4.1,Medium,Exceeded
706372,13186,2025,4.8,Medium,Met
706373,13187,2024,3.4,Medium,Met
706374,13187,2025,3.9,Low,Exceeded
706375,13188,2024,3.5,High,Partially Met
706376,13188,2025,4.5,Medium,Exceeded
706377,13189,2024,3.0,High,Exceeded
706378,13189,2025,3.3,High,Met
706379,13190,2024,3.4,Medium,Met
706380,13190,2025,2.2,Medium,Partially Met
706381,13191,2024,4.2,Low,Met
706382,13191,2025,3.2,Medium,Met
706383,13192,2024,3.9,High,Met
706384,13192,2025,2.0,Low,Met
706385,13193,2024,1.6,High,Met
706386,13193,2025,3.5,Medium,Partially Met
706387,13194,2024,3.5,Low,Exceeded
706388,13194,2025,3.5,High,Met
706389,13195,2024,3.9,Medium,Met
706390,13195,2025,3.7,Medium,Met
706391,13196,2024,3.5,Low,Met
706392,13196,2025,3.9,Low,Partially Met
706393,13197,2024,3.7,Low,Met
706394,13197,2025,3.4,Medium,Met
706395,13198,2024,5.0,Medium,Exceeded
706396,13198,2025,3.3,Low,Partially Met
706397,13199,2024,4.1,Low,Exceeded
706398,13199,2025,3.9,Low,Met
706399,13200,2024,2.7,Medium,Met
706400,13200,2025,3.4,Medium,Met
706401,13201,2024,3.2,Medium,Exceeded
706402,13201,2025,3.5,Medium,Met
706403,13202,2024,3.3,Medium,Met
706404,13202,2025,2.2,Medium,Exceeded
706405,13203,2024,3.1,Low,Met
706406,13203,2025,3.8,High,Met
706407,13204,2024,3.0,Medium,Met
706408,13204,2025,3.4,Medium,Met
706409,13205,2024,5.0,Low,Met
706410,13205,2025,3.9,Medium,Met
706411,13206,2024,3.4,Low,Partially Met
706412,13206,2025,3.8,Medium,Exceeded
706413,13207,2024,2.8,Medium,Partially Met
706414,13207,2025,3.7,High,Exceeded
706415,13208,2024,3.9,High,Met
706416,13208,2025,4.2,Medium,Met
706417,13209,2024,3.8,Medium,Met
706418,13209,2025,3.8,Low,Exceeded
706419,13210,2024,4.1,High,Met
706420,13210,2025,3.6,High,Met
706421,13211,2024,3.6,Medium,Met
706422,13211,2025,3.7,Low,Exceeded
706423,13212,2024,3.1,Medium,Exceeded
706424,13212,2025,3.2,Low,Partially Met
706425,13213,2024,3.2,Low,Met
706426,13213,2025,4.0,High,Partially Met
706427,13214,2024,3.6,Medium,Exceeded
706428,13214,2025,2.8,High,Met
706429,13215,2024,3.8,Medium,Met
706430,13215,2025,3.1,Medium,Met
706431,13216,2024,3.5,Medium,Partially Met
706432,13216,2025,3.1,Medium,Met
706433,13217,2024,3.6,High,Exceeded
706434,13217,2025,3.1,High,Met
706435,13218,2024,4.1,Medium,Met
706436,13218,2025,3.3,Medium,Exceeded
706437,13219,2024,2.7,Medium,Met
706438,13219,2025,3.1,Medium,Exceeded
706439,13220,2024,3.2,Low,Exceeded
706440,13220,2025,3.0,Medium,Exceeded
706441,13221,2024,2.9,Low,Met
706442,13221,2025,2.6,High,Met
706443,13222,2024,3.1,High,Exceeded
706444,13222,2025,3.1,High,Exceeded
706445,13223,2024,3.4,Medium,Met
706446,13223,2025,4.1,High,Met
706447,13224,2024,3.8,Low,Met
706448,13224,2025,4.6,Low,Met
706449,13225,2024,3.0,High,Exceeded
706450,13225,2025,3.6,Medium,Met
706451,13226,2024,3.0,Medium,Partially Met
706452,13226,2025,4.6,High,Met
706453,13227,2024,2.8,Low,Met
706454,13227,2025,3.6,Medium,Met
706455,13228,2024,2.6,Medium,Met
706456,13228,2025,3.2,Low,Met
706457,13229,2024,3.0,Low,Exceeded
706458,13229,2025,3.1,Low,Met
706459,13230,2024,5.0,Medium,Partially Met
706460,13230,2025,2.3,High,Exceeded
706461,13231,2024,2.9,Medium,Partially Met
706462,13231,2025,3.8,High,Exceeded
706463,13232,2024,3.5,High,Met
706464,13232,2025,3.5,High,Met
706465,13233,2024,2.6,Medium,Met
706466,13233,2025,2.6,Low,Met
706467,13234,2024,3.3,Medium,Met
706468,13234,2025,3.0,Medium,Met
706469,13235,2024,3.1,Medium,Met
706470,13235,2025,3.3,Low,Exceeded
706471,13236,2024,3.1,Medium,Met
706472,13236,2025,3.8,Medium,Exceeded
706473,13237,2024,4.6,Medium,Partially Met
706474,13237,2025,3.7,High,Met
706475,13238,2024,3.4,Medium,Partially Met
706476,13238,2025,3.5,High,Partially Met
706477,13239,2024,3.3,Medium,Met
706478,13239,2025,4.5,High,Exceeded
706479,13240,2024,2.9,High,Met
706480,13240,2025,2.5,Medium,Partially Met
706481,13241,2024,4.5,Medium,Partially Met
706482,13241,2025,3.6,High,Partially Met
706483,13242,2024,2.7,High,Partially Met
706484,13242,2025,3.1,Low,Met
706485,13243,2024,3.8,High,Met
706486,13243,2025,4.0,Medium,Met
706487,13244,2024,3.9,Medium,Exceeded
706488,13244,2025,5.0,Medium,Met
706489,13245,2024,4.0,Medium,Exceeded
706490,13245,2025,3.4,Medium,Exceeded
706491,13246,2024,3.3,Medium,Met
706492,13246,2025,3.9,Medium,Exceeded
706493,13247,2024,4.7,Medium,Met
706494,13247,2025,3.1,High,Met
706495,13248,2024,2.3,Medium,Exceeded
706496,13248,2025,3.9,Medium,Met
706497,13249,2024,3.7,Medium,Exceeded
706498,13249,2025,3.0,High,Exceeded
706499,13250,2024,3.2,High,Met
706500,13250,2025,2.0,High,Met
706501,13251,2024,3.6,Low,Exceeded
706502,13251,2025,2.5,Low,Exceeded
706503,13252,2024,3.1,Low,Exceeded
706504,13252,2025,2.8,Low,Partially Met
706505,13253,2024,1.7,Medium,Met
706506,13253,2025,4.1,Low,Met
706507,13254,2024,3.5,High,Exceeded
706508,13254,2025,4.2,High,Met
706509,13255,2024,4.4,Low,Met
706510,13255,2025,4.5,Medium,Exceeded
706511,13256,2024,3.2,High,Met
706512,13256,2025,2.5,Low,Partially Met
706513,13257,2024,2.8,Medium,Exceeded
706514,13257,2025,3.4,Medium,Exceeded
706515,13258,2024,3.8,High,Exceeded
706516,13258,2025,3.9,Medium,Met
706517,13259,2024,3.4,High,Exceeded
706518,13259,2025,4.0,Medium,Met
706519,13260,2024,3.1,Medium,Met
706520,13260,2025,2.9,Low,Exceeded
706521,13261,2024,3.3,Low,Exceeded
706522,13261,2025,3.7,Medium,Met
706523,13262,2024,2.8,Medium,Met
706524,13262,2025,2.9,Low,Exceeded
706525,13263,2024,2.9,Medium,Met
706526,13263,2025,3.7,High,Exceeded
706527,13264,2024,3.6,Medium,Exceeded
706528,13264,2025,4.3,Medium,Met
706529,13265,2024,3.5,Medium,Met
706530,13265,2025,2.6,Medium,Met
706531,13266,2024,3.3,Medium,Met
706532,13266,2025,3.7,Medium,Met
706533,13267,2024,3.9,High,Met
706534,13267,2025,3.6,Low,Partially Met
706535,13268,2024,4.8,Medium,Met
706536,13268,2025,3.5,High,Met
706537,13269,2024,3.7,Medium,Exceeded
706538,13269,2025,2.5,Low,Partially Met
706539,13270,2024,3.4,Medium,Met
706540,13270,2025,3.2,High,Met
706541,13271,2024,4.1,Medium,Met
706542,13271,2025,3.6,Medium,Met
706543,13272,2024,3.3,Medium,Exceeded
706544,13272,2025,3.5,Medium,Met
706545,13273,2024,2.7,Medium,Met
706546,13273,2025,3.4,Medium,Met
706547,13274,2024,3.3,Medium,Exceeded
706548,13274,2025,2.9,Medium,Exceeded
706549,13275,2024,3.9,Medium,Met
706550,13275,2025,3.3,Medium,Met
706551,13276,2024,3.0,Medium,Met
706552,13276,2025,3.7,High,Exceeded
706553,13277,2024,3.4,Medium,Met
706554,13277,2025,4.0,Low,Partially Met
706555,13278,2024,3.5,High,Met
706556,13278,2025,3.3,Medium,Met
706557,13279,2024,5.0,Medium,Partially Met
706558,13279,2025,2.9,High,Met
706559,13280,2024,1.8,High,Partially Met
706560,13280,2025,2.9,Medium,Met
706561,13281,2024,2.7,High,Exceeded
706562,13281,2025,3.0,High,Met
706563,13282,2024,3.2,Low,Partially Met
706564,13282,2025,3.0,Medium,Met
706565,13283,2024,4.6,Medium,Exceeded
706566,13283,2025,2.9,High,Met
706567,13284,2024,3.6,Medium,Exceeded
706568,13284,2025,3.1,High,Met
706569,13285,2024,2.5,Medium,Exceeded
706570,13285,2025,3.4,Low,Met
706571,13286,2024,4.3,Low,Met
706572,13286,2025,4.1,Low,Partially Met
706573,13287,2024,3.9,Medium,Partially Met
706574,13287,2025,4.0,High,Met
706575,13288,2024,3.4,Low,Met
706576,13288,2025,3.1,High,Met
706577,13289,2024,2.8,High,Exceeded
706578,13289,2025,2.4,High,Exceeded
706579,13290,2024,4.4,Medium,Met
706580,13290,2025,3.1,Medium,Met
706581,13291,2024,3.6,High,Exceeded
706582,13291,2025,2.6,Low,Met
706583,13292,2024,2.8,Medium,Met
706584,13292,2025,3.2,High,Met
706585,13293,2024,5.0,High,Met
706586,13293,2025,2.9,Medium,Met
706587,13294,2024,4.3,Medium,Partially Met
706588,13294,2025,3.1,High,Met
706589,13295,2024,3.0,Medium,Met
706590,13295,2025,3.2,Low,Exceeded
706591,13296,2024,4.0,Medium,Met
706592,13296,2025,3.3,Medium,Met
706593,13297,2024,3.4,Medium,Partially Met
706594,13297,2025,4.6,Medium,Met
706595,13298,2024,1.6,Low,Partially Met
706596,13298,2025,3.9,Medium,Met
706597,13299,2024,3.5,Medium,Met
706598,13299,2025,4.1,Medium,Met
706599,13300,2024,4.7,Medium,Met
706600,13300,2025,2.9,Medium,Met
706601,13301,2024,3.9,High,Exceeded
706602,13301,2025,3.0,Medium,Exceeded
706603,13302,2024,2.9,Low,Met
706604,13302,2025,2.2,Medium,Met
706605,13303,2024,3.1,Medium,Partially Met
706606,13303,2025,2.5,Medium,Partially Met
706607,13304,2024,3.4,Low,Partially Met
706608,13304,2025,3.6,High,Partially Met
706609,13305,2024,4.2,Medium,Partially Met
706610,13305,2025,2.7,Medium,Met
706611,13306,2024,2.9,Low,Exceeded
706612,13306,2025,2.3,Medium,Exceeded
706613,13307,2024,2.6,High,Met
706614,13307,2025,2.9,High,Exceeded
706615,13308,2024,3.3,Low,Partially Met
706616,13308,2025,3.0,Low,Exceeded
706617,13309,2024,3.8,Low,Met
706618,13309,2025,4.0,Medium,Met
706619,13310,2024,3.6,Medium,Met
706620,13310,2025,3.1,High,Met
706621,13311,2024,2.2,Medium,Exceeded
706622,13311,2025,1.0,Medium,Met
706623,13312,2024,4.0,Medium,Met
706624,13312,2025,2.5,Low,Met
706625,13313,2024,4.1,High,Met
706626,13313,2025,4.5,Medium,Met
706627,13314,2024,4.2,Medium,Met
706628,13314,2025,3.1,Medium,Met
706629,13315,2024,2.6,Medium,Exceeded
706630,13315,2025,3.3,Medium,Met
706631,13316,2024,3.8,Medium,Met
706632,13316,2025,3.5,Low,Exceeded
706633,13317,2024,3.8,Medium,Exceeded
706634,13317,2025,3.7,Low,Partially Met
706635,13318,2024,3.5,Low,Exceeded
706636,13318,2025,3.3,Low,Met
706637,13319,2024,2.8,High,Exceeded
706638,13319,2025,3.2,High,Met
706639,13320,2024,2.3,Medium,Met
706640,13320,2025,3.9,Medium,Met
706641,13321,2024,3.5,Medium,Exceeded
706642,13321,2025,3.3,Low,Met
706643,13322,2024,3.1,Low,Exceeded
706644,13322,2025,4.9,Low,Met
706645,13323,2024,3.6,High,Met
706646,13323,2025,4.3,Low,Met
706647,13324,2024,3.8,High,Met
706648,13324,2025,4.4,Medium,Met
706649,13325,2024,3.6,Medium,Partially Met
706650,13325,2025,4.9,High,Exceeded
706651,13326,2024,4.4,Low,Exceeded
706652,13326,2025,3.5,Medium,Exceeded
706653,13327,2024,3.9,Medium,Exceeded
706654,13327,2025,3.8,Low,Met
706655,13328,2024,2.9,High,Exceeded
706656,13328,2025,4.4,Medium,Met
706657,13329,2024,3.6,High,Met
706658,13329,2025,3.1,Medium,Met
706659,13330,2024,3.2,Medium,Met
706660,13330,2025,3.9,Medium,Met
706661,13331,2024,3.2,Medium,Met
706662,13331,2025,4.0,Medium,Exceeded
706663,13332,2024,3.4,Low,Partially Met
706664,13332,2025,4.2,Medium,Met
706665,13333,2024,1.9,Low,Met
706666,13333,2025,3.2,Low,Met
706667,13334,2024,3.9,Low,Met
706668,13334,2025,4.3,Medium,Exceeded
706669,13335,2024,3.7,Medium,Met
706670,13335,2025,3.4,Medium,Met
706671,13336,2024,3.5,Medium,Met
706672,13336,2025,2.6,Medium,Met
706673,13337,2024,3.9,High,Met
706674,13337,2025,4.5,Medium,Met
706675,13338,2024,3.3,Medium,Partially Met
706676,13338,2025,3.5,Low,Partially Met
706677,13339,2024,2.5,Medium,Met
706678,13339,2025,3.3,Medium,Met
706679,13340,2024,4.3,High,Met
706680,13340,2025,3.6,Low,Met
706681,13341,2024,4.0,Medium,Met
706682,13341,2025,1.8,Medium,Met
706683,13342,2024,3.9,Low,Met
706684,13342,2025,3.8,High,Exceeded
706685,13343,2024,3.6,Medium,Met
706686,13343,2025,2.6,Medium,Met
706687,13344,2024,3.5,Medium,Met
706688,13344,2025,3.2,High,Exceeded
706689,13345,2024,2.5,Low,Met
706690,13345,2025,3.4,High,Met
706691,13346,2024,3.3,High,Exceeded
706692,13346,2025,2.4,Medium,Exceeded
706693,13347,2024,3.2,Medium,Met
706694,13347,2025,3.5,High,Met
706695,13348,2024,3.8,High,Exceeded
706696,13348,2025,3.0,High,Partially Met
706697,13349,2024,3.2,Medium,Met
706698,13349,2025,3.4,Low,Met
706699,13350,2024,3.3,Medium,Exceeded
706700,13350,2025,3.4,High,Met
706701,13351,2024,3.3,Medium,Met
706702,13351,2025,2.7,Medium,Met
706703,13352,2024,2.6,High,Met
706704,13352,2025,3.8,Medium,Met
706705,13353,2024,3.0,Medium,Met
706706,13353,2025,2.8,Medium,Met
706707,13354,2024,3.9,Low,Met
706708,13354,2025,3.8,High,Met
706709,13355,2024,3.7,High,Met
706710,13355,2025,3.5,High,Exceeded
706711,13356,2024,4.5,Medium,Met
706712,13356,2025,3.0,Low,Partially Met
706713,13357,2024,3.4,Low,Met
706714,13357,2025,4.0,Medium,Met
706715,13358,2024,4.0,Low,Exceeded
706716,13358,2025,2.0,Medium,Exceeded
706717,13359,2024,3.4,Medium,Met
706718,13359,2025,2.3,High,Met
706719,13360,2024,2.8,High,Met
706720,13360,2025,3.0,Medium,Met
706721,13361,2024,2.4,High,Met
706722,13361,2025,3.4,Medium,Partially Met
706723,13362,2024,3.1,High,Met
706724,13362,2025,3.6,Medium,Met
706725,13363,2024,3.5,Low,Exceeded
706726,13363,2025,3.1,Medium,Met
706727,13364,2024,4.2,Medium,Exceeded
706728,13364,2025,4.7,High,Partially Met
706729,13365,2024,3.3,Medium,Partially Met
706730,13365,2025,2.4,High,Exceeded
706731,13366,2024,2.2,Medium,Met
706732,13366,2025,3.7,Medium,Exceeded
706733,13367,2024,4.1,High,Met
706734,13367,2025,3.0,Medium,Met
706735,13368,2024,3.7,Medium,Met
706736,13368,2025,4.4,Low,Met
706737,13369,2024,2.7,Medium,Met
706738,13369,2025,3.9,Medium,Met
706739,13370,2024,4.5,High,Met
706740,13370,2025,4.4,Medium,Met
706741,13371,2024,3.6,High,Met
706742,13371,2025,2.8,Medium,Met
706743,13372,2024,3.6,Medium,Exceeded
706744,13372,2025,4.3,High,Exceeded
706745,13373,2024,3.9,Medium,Met
706746,13373,2025,2.9,High,Met
706747,13374,2024,3.0,Medium,Met
706748,13374,2025,3.4,High,Met
706749,13375,2024,4.2,Medium,Met
706750,13375,2025,3.8,High,Partially Met
706751,13376,2024,3.2,Medium,Partially Met
706752,13376,2025,3.7,Low,Met
706753,13377,2024,4.1,High,Met
706754,13377,2025,2.8,Low,Met
706755,13378,2024,3.5,Medium,Met
706756,13378,2025,3.5,High,Exceeded
706757,13379,2024,3.9,Medium,Exceeded
706758,13379,2025,2.8,Medium,Met
706759,13380,2024,3.2,Medium,Exceeded
706760,13380,2025,2.5,Medium,Partially Met
706761,13381,2024,3.4,Low,Exceeded
706762,13381,2025,4.5,Low,Met
706763,13382,2024,4.1,Medium,Exceeded
706764,13382,2025,4.0,Medium,Partially Met
706765,13383,2024,4.4,Medium,Partially Met
706766,13383,2025,3.2,Low,Partially Met
706767,13384,2024,3.7,Medium,Exceeded
706768,13384,2025,3.0,Medium,Met
706769,13385,2024,3.4,Medium,Met
706770,13385,2025,3.4,Medium,Partially Met
706771,13386,2024,3.1,Medium,Met
706772,13386,2025,4.1,High,Met
706773,13387,2024,3.4,Medium,Exceeded
706774,13387,2025,5.0,Medium,Met
706775,13388,2024,3.6,Low,Partially Met
706776,13388,2025,3.1,Low,Exceeded
706777,13389,2024,3.2,Low,Met
706778,13389,2025,3.2,Medium,Met
706779,13390,2024,3.5,High,Met
706780,13390,2025,3.5,Medium,Met
706781,13391,2024,3.3,Medium,Met
706782,13391,2025,3.5,High,Exceeded
706783,13392,2024,3.9,High,Exceeded
706784,13392,2025,2.8,Medium,Partially Met
706785,13393,2024,3.2,Medium,Partially Met
706786,13393,2025,3.8,Medium,Met
706787,13394,2024,2.8,Medium,Met
706788,13394,2025,4.1,Medium,Partially Met
706789,13395,2024,3.8,Medium,Exceeded
706790,13395,2025,4.2,Medium,Met
706791,13396,2024,4.8,Medium,Partially Met
706792,13396,2025,4.4,High,Met
706793,13397,2024,2.7,Medium,Exceeded
706794,13397,2025,3.3,Medium,Partially Met
706795,13398,2024,3.0,Medium,Exceeded
706796,13398,2025,3.7,High,Met
706797,13399,2024,2.3,Medium,Met
706798,13399,2025,3.4,Medium,Exceeded
706799,13400,2024,2.7,Low,Met
706800,13400,2025,2.4,Medium,Met
706801,13401,2024,3.7,Medium,Partially Met
706802,13401,2025,3.5,High,Met
706803,13402,2024,4.2,Medium,Met
706804,13402,2025,4.5,Low,Met
706805,13403,2024,2.1,Medium,Exceeded
706806,13403,2025,3.7,Low,Met
706807,13404,2024,3.2,Medium,Met
706808,13404,2025,3.8,Medium,Met
706809,13405,2024,4.4,Medium,Partially Met
706810,13405,2025,2.7,Medium,Exceeded
706811,13406,2024,2.1,Low,Partially Met
706812,13406,2025,3.7,Medium,Met
706813,13407,2024,3.5,Medium,Met
706814,13407,2025,4.1,Medium,Met
706815,13408,2024,2.9,High,Exceeded
706816,13408,2025,3.3,High,Met
706817,13409,2024,3.4,Medium,Met
706818,13409,2025,3.7,Low,Partially Met
706819,13410,2024,3.0,Medium,Exceeded
706820,13410,2025,2.0,Low,Met
706821,13411,2024,3.6,Medium,Met
706822,13411,2025,3.4,High,Exceeded
706823,13412,2024,2.9,High,Met
706824,13412,2025,3.6,High,Partially Met
706825,13413,2024,3.5,High,Met
706826,13413,2025,4.2,High,Met
706827,13414,2024,4.6,Low,Partially Met
706828,13414,2025,2.4,Low,Met
706829,13415,2024,2.9,Low,Met
706830,13415,2025,4.8,Medium,Partially Met
706831,13416,2024,4.1,High,Met
706832,13416,2025,4.0,Low,Partially Met
706833,13417,2024,3.3,Medium,Exceeded
706834,13417,2025,3.3,Low,Met
706835,13418,2024,2.9,Medium,Partially Met
706836,13418,2025,4.5,Medium,Met
706837,13419,2024,3.1,High,Exceeded
706838,13419,2025,2.7,High,Met
706839,13420,2024,3.8,High,Exceeded
706840,13420,2025,3.6,Low,Met
706841,13421,2024,4.5,Medium,Exceeded
706842,13421,2025,5.0,Medium,Met
706843,13422,2024,2.9,Medium,Met
706844,13422,2025,4.2,Medium,Exceeded
706845,13423,2024,4.4,Medium,Met
706846,13423,2025,4.2,Low,Partially Met
706847,13424,2024,4.3,Low,Met
706848,13424,2025,2.3,Medium,Partially Met
706849,13425,2024,4.5,Low,Exceeded
706850,13425,2025,3.0,High,Met
706851,13426,2024,3.9,High,Met
706852,13426,2025,4.7,Low,Met
706853,13427,2024,3.1,Medium,Exceeded
706854,13427,2025,3.7,High,Met
706855,13428,2024,3.9,High,Exceeded
706856,13428,2025,2.7,Low,Met
706857,13429,2024,3.2,Medium,Exceeded
706858,13429,2025,3.9,High,Met
706859,13430,2024,2.1,Medium,Met
706860,13430,2025,3.6,Medium,Met
706861,13431,2024,4.0,Medium,Exceeded
706862,13431,2025,3.1,Medium,Exceeded
706863,13432,2024,4.1,Low,Exceeded
706864,13432,2025,2.6,Medium,Met
706865,13433,2024,2.1,High,Met
706866,13433,2025,3.2,Medium,Exceeded
706867,13434,2024,3.0,Low,Met
706868,13434,2025,4.8,Medium,Exceeded
706869,13435,2024,2.1,Medium,Met
706870,13435,2025,2.8,Medium,Met
706871,13436,2024,2.5,Medium,Exceeded
706872,13436,2025,3.7,High,Met
706873,13437,2024,4.1,Medium,Met
706874,13437,2025,2.2,High,Partially Met
706875,13438,2024,3.7,Medium,Exceeded
706876,13438,2025,2.5,Low,Partially Met
706877,13439,2024,3.3,Medium,Exceeded
706878,13439,2025,3.6,Medium,Met
706879,13440,2024,2.4,Medium,Met
706880,13440,2025,3.1,Medium,Met
706881,13441,2024,3.4,Medium,Met
706882,13441,2025,3.3,Low,Partially Met
706883,13442,2024,3.5,Medium,Met
706884,13442,2025,4.1,Medium,Met
706885,13443,2024,3.6,Medium,Partially Met
706886,13443,2025,3.3,Medium,Exceeded
706887,13444,2024,4.1,High,Met
706888,13444,2025,2.5,Medium,Exceeded
706889,13445,2024,3.9,Low,Met
706890,13445,2025,3.7,Medium,Exceeded
706891,13446,2024,3.7,Medium,Exceeded
