attendance_id,employee_id,attendance_date,attendance_status,working_hours
937086,13091,2025-06-01,Present,8
937087,13091,2025-07-01,Present,8
937088,13091,2025-08-01,Present,8
937089,13091,2025-09-01,Present,8
937090,13091,2025-10-01,Present,8
937091,13091,2025-11-01,Work From Home,8
937092,13091,2025-12-01,Work From Home,8
937093,13092,2025-01-01,Present,8
937094,13092,2025-02-01,Present,8
937095,13092,2025-03-01,Present,8
937096,13092,2025-04-01,Present,8
937097,13092,2025-05-01,Present,8
937098,13092,2025-06-01,Work From Home,8
937099,13092,2025-07-01,Present,8
937100,13092,2025-08-01,Present,8
937101,13092,2025-09-01,Present,8
937102,13092,2025-10-01,Present,8
937103,13092,2025-11-01,Present,8
937104,13092,2025-12-01,Present,8
937105,13093,2025-01-01,Present,8
937106,13093,2025-02-01,Absent,0
937107,13093,2025-03-01,Work From Home,8
937108,13093,2025-04-01,Work From Home,8
937109,13093,2025-05-01,Present,8
937110,13093,2025-06-01,Present,8
937111,13093,2025-07-01,Present,8
937112,13093,2025-08-01,Work From Home,8
937113,13093,2025-09-01,Present,8
937114,13093,2025-10-01,Present,8
937115,13093,2025-11-01,Work From Home,8
937116,13093,2025-12-01,Present,8
937117,13094,2025-01-01,Leave,0
937118,13094,2025-02-01,Leave,0
937119,13094,2025-03-01,Absent,0
937120,13094,2025-04-01,Present,8
937121,13094,2025-05-01,Present,8
937122,13094,2025-06-01,Work From Home,8
937123,13094,2025-07-01,Work From Home,8
937124,13094,2025-08-01,Present,8
937125,13094,2025-09-01,Present,8
937126,13094,2025-10-01,Present,8
937127,13094,2025-11-01,Present,8
937128,13094,2025-12-01,Present,8
937129,13095,2025-01-01,Present,8
937130,13095,2025-02-01,Present,8
937131,13095,2025-03-01,Present,8
937132,13095,2025-04-01,Present,8
937133,13095,2025-05-01,Present,8
937134,13095,2025-06-01,Leave,0
937135,13095,2025-07-01,Present,8
937136,13095,2025-08-01,Present,8
937137,13095,2025-09-01,Work From Home,8
937138,13095,2025-10-01,Present,8
937139,13095,2025-11-01,Present,8
937140,13095,2025-12-01,Leave,0
937141,13096,2025-01-01,Present,8
937142,13096,2025-02-01,Work From Home,8
937143,13096,2025-03-01,Leave,0
937144,13096,2025-04-01,Present,8
937145,13096,2025-05-01,Present,8
937146,13096,2025-06-01,Present,8
937147,13096,2025-07-01,Work From Home,8
937148,13096,2025-08-01,Present,8
937149,13096,2025-09-01,Present,8
937150,13096,2025-10-01,Present,8
937151,13096,2025-11-01,Present,8
937152,13096,2025-12-01,Present,8
937153,13097,2025-01-01,Work From Home,8
937154,13097,2025-02-01,Present,8
937155,13097,2025-03-01,Work From Home,8
937156,13097,2025-04-01,Leave,0
937157,13097,2025-05-01,Work From Home,8
937158,13097,2025-06-01,Present,8
937159,13097,2025-07-01,Present,8
937160,13097,2025-08-01,Present,8
937161,13097,2025-09-01,Present,8
937162,13097,2025-10-01,Work From Home,8
937163,13097,2025-11-01,Present,8
937164,13097,2025-12-01,Present,8
937165,13098,2025-01-01,Present,8
937166,13098,2025-02-01,Leave,0
937167,13098,2025-03-01,Present,8
937168,13098,2025-04-01,Present,8
937169,13098,2025-05-01,Present,8
937170,13098,2025-06-01,Present,8
937171,13098,2025-07-01,Present,8
937172,13098,2025-08-01,Present,8
937173,13098,2025-09-01,Present,8
937174,13098,2025-10-01,Present,8
937175,13098,2025-11-01,Present,8
937176,13098,2025-12-01,Present,8
937177,13099,2025-01-01,Present,8
937178,13099,2025-02-01,Present,8
937179,13099,2025-03-01,Present,8
937180,13099,2025-04-01,Present,8
937181,13099,2025-05-01,Present,8
937182,13099,2025-06-01,Work From Home,8
937183,13099,2025-07-01,Work From Home,8
937184,13099,2025-08-01,Work From Home,8
937185,13099,2025-09-01,Present,8
937186,13099,2025-10-01,Present,8
937187,13099,2025-11-01,Present,8
937188,13099,2025-12-01,Present,8
937189,13100,2025-01-01,Work From Home,8
937190,13100,2025-02-01,Present,8
937191,13100,2025-03-01,Present,8
937192,13100,2025-04-01,Present,8
937193,13100,2025-05-01,Absent,0
937194,13100,2025-06-01,Present,8
937195,13100,2025-07-01,Present,8
937196,13100,2025-08-01,Present,8
937197,13100,2025-09-01,Present,8
937198,13100,2025-10-01,Present,8
937199,13100,2025-11-01,Present,8
937200,13100,2025-12-01,Present,8
937201,13101,2025-01-01,Present,8
937202,13101,2025-02-01,Leave,0
937203,13101,2025-03-01,Present,8
937204,13101,2025-04-01,Work From Home,8
937205,13101,2025-05-01,Present,8
937206,13101,2025-06-01,Leave,0
937207,13101,2025-07-01,Present,8
937208,13101,2025-08-01,Work From Home,8
937209,13101,2025-09-01,Present,8
937210,13101,2025-10-01,Leave,0
937211,13101,2025-11-01,Present,8
937212,13101,2025-12-01,Present,8
937213,13102,2025-01-01,Work From Home,8
937214,13102,2025-02-01,Leave,0
937215,13102,2025-03-01,Present,8
937216,13102,2025-04-01,Present,8
937217,13102,2025-05-01,Present,8
937218,13102,2025-06-01,Present,8
937219,13102,2025-07-01,Present,8
937220,13102,2025-08-01,Present,8
937221,13102,2025-09-01,Present,8
937222,13102,2025-10-01,Present,8
937223,13102,2025-11-01,Present,8
937224,13102,2025-12-01,Present,8
937225,13103,2025-01-01,Work From Home,8
937226,13103,2025-02-01,Leave,0
937227,13103,2025-03-01,Present,8
937228,13103,2025-04-01,Present,8
937229,13103,2025-05-01,Present,8
937230,13103,2025-06-01,Present,8
937231,13103,2025-07-01,Work From Home,8
937232,13103,2025-08-01,Present,8
937233,13103,2025-09-01,Present,8
937234,13103,2025-10-01,Present,8
937235,13103,2025-11-01,Work From Home,8
937236,13103,2025-12-01,Present,8
937237,13104,2025-01-01,Present,8
937238,13104,2025-02-01,Present,8
937239,13104,2025-03-01,Present,8
937240,13104,2025-04-01,Leave,0
937241,13104,2025-05-01,Present,8
937242,13104,2025-06-01,Absent,0
937243,13104,2025-07-01,Present,8
937244,13104,2025-08-01,Present,8
937245,13104,2025-09-01,Work From Home,8
937246,13104,2025-10-01,Present,8
937247,13104,2025-11-01,Present,8
937248,13104,2025-12-01,Present,8
937249,13105,2025-01-01,Present,8
937250,13105,2025-02-01,Present,8
937251,13105,2025-03-01,Present,8
937252,13105,2025-04-01,Present,8
937253,13105,2025-05-01,Present,8
937254,13105,2025-06-01,Present,8
937255,13105,2025-07-01,Present,8
937256,13105,2025-08-01,Present,8
937257,13105,2025-09-01,Present,8
937258,13105,2025-10-01,Present,8
937259,13105,2025-11-01,Absent,0
937260,13105,2025-12-01,Leave,0
937261,13106,2025-01-01,Work From Home,8
937262,13106,2025-02-01,Present,8
937263,13106,2025-03-01,Present,8
937264,13106,2025-04-01,Present,8
937265,13106,2025-05-01,Leave,0
937266,13106,2025-06-01,Present,8
937267,13106,2025-07-01,Present,8
937268,13106,2025-08-01,Present,8
937269,13106,2025-09-01,Work From Home,8
937270,13106,2025-10-01,Present,8
937271,13106,2025-11-01,Work From Home,8
937272,13106,2025-12-01,Present,8
937273,13107,2025-01-01,Present,8
937274,13107,2025-02-01,Work From Home,8
937275,13107,2025-03-01,Present,8
937276,13107,2025-04-01,Present,8
937277,13107,2025-05-01,Present,8
937278,13107,2025-06-01,Present,8
937279,13107,2025-07-01,Present,8
937280,13107,2025-08-01,Absent,0
937281,13107,2025-09-01,Present,8
937282,13107,2025-10-01,Present,8
937283,13107,2025-11-01,Present,8
937284,13107,2025-12-01,Absent,0
937285,13108,2025-01-01,Present,8
937286,13108,2025-02-01,Present,8
937287,13108,2025-03-01,Present,8
937288,13108,2025-04-01,Present,8
937289,13108,2025-05-01,Absent,0
937290,13108,2025-06-01,Present,8
937291,13108,2025-07-01,Present,8
937292,13108,2025-08-01,Present,8
937293,13108,2025-09-01,Present,8
937294,13108,2025-10-01,Present,8
937295,13108,2025-11-01,Work From Home,8
937296,13108,2025-12-01,Present,8
937297,13109,2025-01-01,Present,8
937298,13109,2025-02-01,Present,8
937299,13109,2025-03-01,Present,8
937300,13109,2025-04-01,Present,8
937301,13109,2025-05-01,Work From Home,8
937302,13109,2025-06-01,Present,8
937303,13109,2025-07-01,Present,8
937304,13109,2025-08-01,Work From Home,8
937305,13109,2025-09-01,Present,8
937306,13109,2025-10-01,Present,8
937307,13109,2025-11-01,Work From Home,8
937308,13109,2025-12-01,Work From Home,8
937309,13110,2025-01-01,Present,8
937310,13110,2025-02-01,Work From Home,8
937311,13110,2025-03-01,Present,8
937312,13110,2025-04-01,Present,8
937313,13110,2025-05-01,Present,8
937314,13110,2025-06-01,Present,8
937315,13110,2025-07-01,Present,8
937316,13110,2025-08-01,Present,8
937317,13110,2025-09-01,Present,8
937318,13110,2025-10-01,Present,8
937319,13110,2025-11-01,Work From Home,8
937320,13110,2025-12-01,Present,8
937321,13111,2025-01-01,Absent,0
937322,13111,2025-02-01,Present,8
937323,13111,2025-03-01,Absent,0
937324,13111,2025-04-01,Present,8
937325,13111,2025-05-01,Work From Home,8
937326,13111,2025-06-01,Present,8
937327,13111,2025-07-01,Present,8
937328,13111,2025-08-01,Present,8
937329,13111,2025-09-01,Work From Home,8
937330,13111,2025-10-01,Present,8
937331,13111,2025-11-01,Present,8
937332,13111,2025-12-01,Leave,0
937333,13112,2025-01-01,Present,8
937334,13112,2025-02-01,Present,8
937335,13112,2025-03-01,Present,8
937336,13112,2025-04-01,Present,8
937337,13112,2025-05-01,Present,8
937338,13112,2025-06-01,Present,8
937339,13112,2025-07-01,Present,8
937340,13112,2025-08-01,Present,8
937341,13112,2025-09-01,Present,8
937342,13112,2025-10-01,Work From Home,8
937343,13112,2025-11-01,Present,8
937344,13112,2025-12-01,Present,8
937345,13113,2025-01-01,Work From Home,8
937346,13113,2025-02-01,Present,8
937347,13113,2025-03-01,Present,8
937348,13113,2025-04-01,Present,8
937349,13113,2025-05-01,Present,8
937350,13113,2025-06-01,Work From Home,8
937351,13113,2025-07-01,Present,8
937352,13113,2025-08-01,Present,8
937353,13113,2025-09-01,Present,8
937354,13113,2025-10-01,Present,8
937355,13113,2025-11-01,Absent,0
937356,13113,2025-12-01,Present,8
937357,13114,2025-01-01,Leave,0
937358,13114,2025-02-01,Absent,0
937359,13114,2025-03-01,Present,8
937360,13114,2025-04-01,Present,8
937361,13114,2025-05-01,Present,8
937362,13114,2025-06-01,Present,8
937363,13114,2025-07-01,Present,8
937364,13114,2025-08-01,Leave,0
937365,13114,2025-09-01,Present,8
937366,13114,2025-10-01,Work From Home,8
937367,13114,2025-11-01,Leave,0
937368,13114,2025-12-01,Work From Home,8
937369,13115,2025-01-01,Present,8
937370,13115,2025-02-01,Present,8
937371,13115,2025-03-01,Present,8
937372,13115,2025-04-01,Present,8
937373,13115,2025-05-01,Work From Home,8
937374,13115,2025-06-01,Present,8
937375,13115,2025-07-01,Present,8
937376,13115,2025-08-01,Present,8
937377,13115,2025-09-01,Present,8
937378,13115,2025-10-01,Present,8
937379,13115,2025-11-01,Present,8
937380,13115,2025-12-01,Present,8
937381,13116,2025-01-01,Leave,0
937382,13116,2025-02-01,Present,8
937383,13116,2025-03-01,Work From Home,8
937384,13116,2025-04-01,Work From Home,8
937385,13116,2025-05-01,Present,8
937386,13116,2025-06-01,Present,8
937387,13116,2025-07-01,Leave,0
937388,13116,2025-08-01,Present,8
937389,13116,2025-09-01,Present,8
937390,13116,2025-10-01,Present,8
937391,13116,2025-11-01,Work From Home,8
937392,13116,2025-12-01,Present,8
937393,13117,2025-01-01,Work From Home,8
937394,13117,2025-02-01,Present,8
937395,13117,2025-03-01,Present,8
937396,13117,2025-04-01,Leave,0
937397,13117,2025-05-01,Present,8
937398,13117,2025-06-01,Present,8
937399,13117,2025-07-01,Present,8
937400,13117,2025-08-01,Present,8
937401,13117,2025-09-01,Present,8
937402,13117,2025-10-01,Present,8
937403,13117,2025-11-01,Work From Home,8
937404,13117,2025-12-01,Absent,0
937405,13118,2025-01-01,Present,8
937406,13118,2025-02-01,Present,8
937407,13118,2025-03-01,Work From Home,8
937408,13118,2025-04-01,Work From Home,8
937409,13118,2025-05-01,Work From Home,8
937410,13118,2025-06-01,Present,8
937411,13118,2025-07-01,Present,8
937412,13118,2025-08-01,Work From Home,8
937413,13118,2025-09-01,Present,8
937414,13118,2025-10-01,Present,8
937415,13118,2025-11-01,Present,8
937416,13118,2025-12-01,Leave,0
937417,13119,2025-01-01,Present,8
937418,13119,2025-02-01,Leave,0
937419,13119,2025-03-01,Absent,0
937420,13119,2025-04-01,Present,8
937421,13119,2025-05-01,Present,8
937422,13119,2025-06-01,Present,8
937423,13119,2025-07-01,Present,8
937424,13119,2025-08-01,Present,8
937425,13119,2025-09-01,Present,8
937426,13119,2025-10-01,Present,8
937427,13119,2025-11-01,Absent,0
937428,13119,2025-12-01,Present,8
937429,13120,2025-01-01,Present,8
937430,13120,2025-02-01,Present,8
937431,13120,2025-03-01,Work From Home,8
937432,13120,2025-04-01,Present,8
937433,13120,2025-05-01,Present,8
937434,13120,2025-06-01,Present,8
937435,13120,2025-07-01,Work From Home,8
937436,13120,2025-08-01,Work From Home,8
937437,13120,2025-09-01,Work From Home,8
937438,13120,2025-10-01,Leave,0
937439,13120,2025-11-01,Present,8
937440,13120,2025-12-01,Present,8
937441,13121,2025-01-01,Present,8
937442,13121,2025-02-01,Leave,0
937443,13121,2025-03-01,Present,8
937444,13121,2025-04-01,Present,8
937445,13121,2025-05-01,Work From Home,8
937446,13121,2025-06-01,Present,8
937447,13121,2025-07-01,Work From Home,8
937448,13121,2025-08-01,Present,8
937449,13121,2025-09-01,Present,8
937450,13121,2025-10-01,Present,8
937451,13121,2025-11-01,Present,8
937452,13121,2025-12-01,Leave,0
937453,13122,2025-01-01,Present,8
937454,13122,2025-02-01,Present,8
937455,13122,2025-03-01,Absent,0
937456,13122,2025-04-01,Leave,0
937457,13122,2025-05-01,Present,8
937458,13122,2025-06-01,Present,8
937459,13122,2025-07-01,Work From Home,8
937460,13122,2025-08-01,Present,8
937461,13122,2025-09-01,Present,8
937462,13122,2025-10-01,Leave,0
937463,13122,2025-11-01,Work From Home,8
937464,13122,2025-12-01,Present,8
937465,13123,2025-01-01,Absent,0
937466,13123,2025-02-01,Present,8
937467,13123,2025-03-01,Present,8
937468,13123,2025-04-01,Present,8
937469,13123,2025-05-01,Present,8
937470,13123,2025-06-01,Present,8
937471,13123,2025-07-01,Absent,0
937472,13123,2025-08-01,Work From Home,8
937473,13123,2025-09-01,Present,8
937474,13123,2025-10-01,Leave,0
937475,13123,2025-11-01,Present,8
937476,13123,2025-12-01,Present,8
937477,13124,2025-01-01,Leave,0
937478,13124,2025-02-01,Present,8
937479,13124,2025-03-01,Leave,0
937480,13124,2025-04-01,Present,8
937481,13124,2025-05-01,Present,8
937482,13124,2025-06-01,Present,8
937483,13124,2025-07-01,Present,8
937484,13124,2025-08-01,Present,8
937485,13124,2025-09-01,Present,8
937486,13124,2025-10-01,Present,8
937487,13124,2025-11-01,Present,8
937488,13124,2025-12-01,Present,8
937489,13125,2025-01-01,Present,8
937490,13125,2025-02-01,Present,8
937491,13125,2025-03-01,Work From Home,8
937492,13125,2025-04-01,Present,8
937493,13125,2025-05-01,Present,8
937494,13125,2025-06-01,Present,8
937495,13125,2025-07-01,Present,8
937496,13125,2025-08-01,Present,8
937497,13125,2025-09-01,Present,8
937498,13125,2025-10-01,Present,8
937499,13125,2025-11-01,Present,8
937500,13125,2025-12-01,Absent,0
937501,13126,2025-01-01,Present,8
937502,13126,2025-02-01,Present,8
937503,13126,2025-03-01,Present,8
937504,13126,2025-04-01,Present,8
937505,13126,2025-05-01,Work From Home,8
937506,13126,2025-06-01,Present,8
937507,13126,2025-07-01,Present,8
937508,13126,2025-08-01,Present,8
937509,13126,2025-09-01,Present,8
937510,13126,2025-10-01,Present,8
937511,13126,2025-11-01,Present,8
937512,13126,2025-12-01,Present,8
937513,13127,2025-01-01,Present,8
937514,13127,2025-02-01,Present,8
937515,13127,2025-03-01,Work From Home,8
937516,13127,2025-04-01,Present,8
937517,13127,2025-05-01,Leave,0
937518,13127,2025-06-01,Present,8
937519,13127,2025-07-01,Work From Home,8
937520,13127,2025-08-01,Present,8
937521,13127,2025-09-01,Work From Home,8
937522,13127,2025-10-01,Present,8
937523,13127,2025-11-01,Work From Home,8
937524,13127,2025-12-01,Present,8
937525,13128,2025-01-01,Present,8
937526,13128,2025-02-01,Present,8
937527,13128,2025-03-01,Present,8
937528,13128,2025-04-01,Leave,0
937529,13128,2025-05-01,Present,8
937530,13128,2025-06-01,Work From Home,8
937531,13128,2025-07-01,Present,8
937532,13128,2025-08-01,Present,8
937533,13128,2025-09-01,Work From Home,8
937534,13128,2025-10-01,Present,8
937535,13128,2025-11-01,Present,8
937536,13128,2025-12-01,Present,8
937537,13129,2025-01-01,Leave,0
937538,13129,2025-02-01,Present,8
937539,13129,2025-03-01,Present,8
937540,13129,2025-04-01,Present,8
937541,13129,2025-05-01,Present,8
937542,13129,2025-06-01,Present,8
937543,13129,2025-07-01,Absent,0
937544,13129,2025-08-01,Present,8
937545,13129,2025-09-01,Present,8
937546,13129,2025-10-01,Absent,0
937547,13129,2025-11-01,Present,8
937548,13129,2025-12-01,Present,8
937549,13130,2025-01-01,Present,8
937550,13130,2025-02-01,Present,8
937551,13130,2025-03-01,Present,8
937552,13130,2025-04-01,Work From Home,8
937553,13130,2025-05-01,Present,8
937554,13130,2025-06-01,Present,8
937555,13130,2025-07-01,Present,8
937556,13130,2025-08-01,Absent,0
937557,13130,2025-09-01,Present,8
937558,13130,2025-10-01,Present,8
937559,13130,2025-11-01,Present,8
937560,13130,2025-12-01,Present,8
937561,13131,2025-01-01,Present,8
937562,13131,2025-02-01,Present,8
937563,13131,2025-03-01,Present,8
937564,13131,2025-04-01,Present,8
937565,13131,2025-05-01,Work From Home,8
937566,13131,2025-06-01,Present,8
937567,13131,2025-07-01,Present,8
937568,13131,2025-08-01,Present,8
937569,13131,2025-09-01,Present,8
937570,13131,2025-10-01,Work From Home,8
937571,13131,2025-11-01,Present,8
937572,13131,2025-12-01,Present,8
937573,13132,2025-01-01,Present,8
937574,13132,2025-02-01,Present,8
937575,13132,2025-03-01,Present,8
937576,13132,2025-04-01,Present,8
937577,13132,2025-05-01,Work From Home,8
937578,13132,2025-06-01,Absent,0
937579,13132,2025-07-01,Work From Home,8
937580,13132,2025-08-01,Present,8
937581,13132,2025-09-01,Present,8
937582,13132,2025-10-01,Present,8
937583,13132,2025-11-01,Work From Home,8
937584,13132,2025-12-01,Work From Home,8
937585,13133,2025-01-01,Present,8
937586,13133,2025-02-01,Work From Home,8
937587,13133,2025-03-01,Work From Home,8
937588,13133,2025-04-01,Work From Home,8
937589,13133,2025-05-01,Present,8
937590,13133,2025-06-01,Present,8
937591,13133,2025-07-01,Present,8
937592,13133,2025-08-01,Present,8
937593,13133,2025-09-01,Present,8
937594,13133,2025-10-01,Present,8
937595,13133,2025-11-01,Present,8
937596,13133,2025-12-01,Present,8
937597,13134,2025-01-01,Present,8
937598,13134,2025-02-01,Absent,0
937599,13134,2025-03-01,Absent,0
937600,13134,2025-04-01,Work From Home,8
937601,13134,2025-05-01,Present,8
937602,13134,2025-06-01,Work From Home,8
937603,13134,2025-07-01,Present,8
937604,13134,2025-08-01,Present,8
937605,13134,2025-09-01,Present,8
937606,13134,2025-10-01,Present,8
937607,13134,2025-11-01,Present,8
937608,13134,2025-12-01,Present,8
937609,13135,2025-01-01,Present,8
937610,13135,2025-02-01,Present,8
937611,13135,2025-03-01,Present,8
937612,13135,2025-04-01,Present,8
937613,13135,2025-05-01,Work From Home,8
937614,13135,2025-06-01,Work From Home,8
937615,13135,2025-07-01,Work From Home,8
937616,13135,2025-08-01,Present,8
937617,13135,2025-09-01,Leave,0
937618,13135,2025-10-01,Absent,0
937619,13135,2025-11-01,Present,8
937620,13135,2025-12-01,Present,8
937621,13136,2025-01-01,Work From Home,8
