leave_id,employee_id,leave_type,start_date,leave_days,leave_status
953596,14798,Casual,2025-01-04,2,Approved
953597,13725,Unpaid,2025-09-07,1,Approved
953598,13736,Casual,2025-01-10,1,Approved
953599,12349,Casual,2025-09-01,1,Approved
953600,13190,Casual,2025-09-27,2,Approved
953601,12271,Sick,2025-06-26,1,Approved
953602,11777,Casual,2025-11-12,4,Approved
953603,10763,Casual,2025-12-22,1,Approved
953604,10615,Casual,2025-04-23,2,Approved
953605,10249,Sick,2025-01-16,2,Approved
953606,12925,Sick,2025-10-20,1,Pending
953607,14582,Earned,2025-05-07,1,Pending
953608,10354,Sick,2025-04-02,1,Pending
953609,14615,Sick,2025-12-24,1,Approved
953610,13219,Earned,2025-04-29,1,Approved
953611,12203,Earned,2025-11-03,2,Approved
953612,13116,Unpaid,2025-06-09,2,Approved
953613,10583,Sick,2025-11-14,1,Approved
953614,12757,Sick,2025-07-28,2,Approved
953615,13643,Sick,2025-06-05,1,Approved
953616,13401,Sick,2025-04-18,2,Approved
953617,14039,Earned,2025-04-24,3,Approved
953618,14601,Unpaid,2025-05-05,2,Approved
953619,11714,Casual,2025-10-07,2,Pending
953620,12056,Sick,2025-10-10,1,Approved
953621,14408,Casual,2025-05-28,2,Pending
953622,12384,Earned,2025-12-19,5,Approved
953623,10645,Earned,2025-08-21,1,Rejected
953624,11670,Earned,2025-12-09,1,Approved
953625,14872,Sick,2025-05-12,2,Approved
953626,12560,Earned,2025-05-10,3,Approved
953627,12665,Casual,2025-06-08,3,Approved
953628,14291,Unpaid,2025-05-10,5,Approved
953629,11509,Casual,2025-03-31,1,Approved
953630,12551,Unpaid,2025-02-10,1,Approved
953631,12212,Casual,2025-06-11,1,Approved
953632,12580,Earned,2025-09-08,1,Approved
953633,10721,Sick,2025-03-26,2,Approved
953634,13758,Casual,2025-05-14,1,Approved
953635,10024,Casual,2025-12-30,1,Approved
953636,14735,Earned,2025-01-19,2,Pending
953637,10547,Casual,2025-07-11,1,Approved
953638,12367,Sick,2025-03-04,3,Approved
953639,10264,Earned,2025-11-11,3,Approved
953640,12629,Unpaid,2025-11-09,2,Rejected
953641,13460,Casual,2025-05-15,1,Approved
953642,12803,Sick,2025-01-04,2,Approved
953643,10583,Earned,2025-09-29,2,Approved
953644,10209,Earned,2025-06-01,1,Approved
953645,12439,Sick,2025-05-05,1,Approved
953646,13126,Sick,2025-11-08,3,Approved
953647,11516,Casual,2025-11-22,1,Approved
953648,11059,Casual,2025-01-29,1,Approved
953649,13025,Unpaid,2025-08-05,1,Approved
953650,11564,Casual,2025-04-21,1,Approved
953651,10424,Earned,2025-11-08,1,Approved
953652,14555,Casual,2025-07-19,1,Approved
953653,12250,Earned,2025-08-31,5,Approved
953654,12086,Earned,2025-12-04,2,Rejected
953655,14887,Casual,2025-03-14,3,Approved
953656,10180,Casual,2025-12-08,1,Pending
953657,12989,Sick,2025-01-13,3,Approved
953658,13542,Earned,2025-04-10,2,Approved
953659,10064,Unpaid,2025-07-02,3,Approved
953660,10381,Casual,2025-09-16,3,Approved
953661,13852,Earned,2025-10-08,2,Approved
953662,14910,Earned,2025-02-01,2,Approved
953663,10686,Sick,2025-10-12,1,Approved
953664,13729,Unpaid,2025-05-26,2,Approved
953665,10247,Earned,2025-01-28,1,Rejected
953666,12227,Earned,2025-08-15,1,Approved
953667,14691,Sick,2025-10-02,2,Approved
953668,10825,Earned,2025-04-25,1,Approved
953669,14812,Earned,2025-11-19,2,Rejected
953670,14756,Casual,2025-03-30,2,Approved
953671,10961,Earned,2025-04-12,5,Pending
953672,11317,Sick,2025-02-06,2,Approved
953673,13457,Unpaid,2025-03-27,2,Pending
953674,10409,Sick,2025-04-23,1,Pending
953675,10074,Casual,2025-05-04,1,Approved
953676,10724,Casual,2025-05-27,2,Approved
953677,13898,Earned,2025-10-27,1,Approved
953678,10747,Casual,2025-08-02,1,Approved
953679,10235,Casual,2025-03-15,5,Rejected
953680,12587,Casual,2025-06-22,1,Approved
953681,13468,Earned,2025-10-04,4,Approved
953682,13337,Unpaid,2025-12-29,4,Approved
953683,10463,Casual,2025-01-06,2,Approved
953684,11383,Earned,2025-08-01,1,Rejected
953685,11185,Earned,2025-08-26,2,Approved
953686,12996,Casual,2025-12-21,1,Approved
953687,13309,Casual,2025-05-05,1,Approved
953688,11861,Earned,2025-08-17,3,Approved
953689,10489,Casual,2025-10-13,3,Approved
953690,10585,Unpaid,2025-12-23,1,Approved
953691,11902,Earned,2025-04-20,2,Pending
953692,12670,Sick,2025-10-03,4,Approved
953693,14175,Sick,2025-07-17,1,Approved
953694,12001,Casual,2025-04-04,2,Approved
953695,10180,Casual,2025-06-06,5,Approved
953696,14328,Unpaid,2025-12-15,1,Approved
953697,11146,Sick,2025-03-07,1,Approved
953698,14071,Casual,2025-01-10,1,Approved
953699,11329,Earned,2025-10-04,4,Rejected
953700,11303,Sick,2025-04-06,1,Approved
953701,13792,Earned,2025-04-19,2,Rejected
953702,12659,Earned,2025-07-08,1,Pending
953703,11267,Sick,2025-03-15,3,Approved
953704,11043,Earned,2025-06-02,3,Approved
953705,13880,Casual,2025-11-11,2,Approved
953706,13117,Casual,2025-06-13,1,Approved
953707,14822,Unpaid,2025-01-14,2,Approved
953708,13399,Casual,2025-06-12,1,Approved
953709,11483,Casual,2025-11-28,5,Pending
953710,11098,Sick,2025-12-05,2,Approved
953711,13894,Earned,2025-02-08,1,Approved
953712,12308,Casual,2025-06-19,1,Approved
953713,12974,Casual,2025-01-14,1,Pending
953714,10934,Earned,2025-07-06,3,Approved
953715,12993,Earned,2025-06-10,1,Approved
953716,10966,Earned,2025-05-24,3,Approved
953717,10993,Unpaid,2025-12-24,1,Approved
953718,13854,Sick,2025-05-07,3,Pending
953719,11943,Casual,2025-04-04,2,Approved
953720,11557,Earned,2025-09-11,3,Approved
953721,11891,Casual,2025-08-11,1,Approved
953722,14340,Sick,2025-02-12,3,Approved
953723,14074,Earned,2025-11-21,4,Approved
953724,11553,Sick,2025-12-24,1,Approved
953725,10349,Sick,2025-06-02,4,Approved
953726,11206,Casual,2025-09-05,1,Approved
953727,10815,Sick,2025-01-10,1,Rejected
953728,13583,Sick,2025-04-28,1,Approved
953729,10422,Earned,2025-08-20,1,Approved
953730,11701,Casual,2025-05-21,1,Approved
953731,10695,Sick,2025-11-08,2,Approved
953732,12213,Casual,2025-11-25,1,Approved
953733,13677,Earned,2025-05-05,1,Approved
953734,13264,Sick,2025-01-15,1,Approved
953735,10932,Earned,2025-08-31,1,Approved
953736,12288,Casual,2025-08-03,3,Approved
953737,10399,Sick,2025-09-11,3,Approved
953738,13543,Casual,2025-11-20,1,Approved
953739,13042,Earned,2025-12-26,2,Rejected
953740,13788,Sick,2025-06-14,1,Pending
953741,12539,Earned,2025-08-04,3,Pending
953742,13260,Sick,2025-02-19,3,Approved
953743,13977,Earned,2025-05-30,4,Approved
953744,14579,Earned,2025-01-31,3,Approved
953745,14677,Earned,2025-12-18,2,Approved
953746,13192,Sick,2025-06-15,1,Approved
953747,13534,Earned,2025-10-13,1,Approved
953748,14273,Earned,2025-01-07,1,Rejected
953749,14433,Sick,2025-04-02,2,Approved
953750,13670,Unpaid,2025-06-09,3,Approved
953751,11566,Earned,2025-09-04,2,Approved
953752,14587,Sick,2025-10-09,1,Approved
953753,13229,Casual,2025-07-23,4,Approved
953754,11185,Sick,2025-04-08,2,Approved
953755,14563,Casual,2025-01-27,2,Approved
953756,11457,Sick,2025-04-15,1,Approved
953757,12447,Casual,2025-04-22,1,Approved
953758,11237,Sick,2025-11-10,1,Pending
953759,10601,Sick,2025-09-12,2,Approved
953760,12241,Earned,2025-01-25,1,Approved
953761,13054,Sick,2025-12-17,4,Approved
953762,12775,Sick,2025-05-08,1,Rejected
953763,10740,Casual,2025-05-15,4,Approved
953764,13362,Sick,2025-08-16,1,Approved
953765,12901,Casual,2025-12-07,1,Approved
953766,11488,Sick,2025-08-23,1,Approved
953767,10723,Earned,2025-03-05,4,Approved
953768,12625,Earned,2025-10-19,2,Approved
953769,12538,Earned,2025-02-26,1,Approved
953770,12170,Earned,2025-07-25,2,Approved
953771,10554,Sick,2025-02-01,3,Approved
953772,11260,Unpaid,2025-01-07,1,Approved
953773,11308,Earned,2025-12-23,1,Approved
953774,14790,Casual,2025-04-09,3,Approved
953775,10093,Sick,2025-09-09,1,Approved
953776,14077,Unpaid,2025-04-21,4,Approved
953777,11653,Casual,2025-05-01,2,Rejected
953778,12332,Sick,2025-06-28,1,Approved
953779,11327,Earned,2025-12-07,1,Approved
953780,12138,Earned,2025-04-09,5,Approved
953781,10354,Earned,2025-11-14,2,Pending
953782,12168,Earned,2025-08-26,2,Approved
953783,10983,Earned,2025-01-06,3,Pending
953784,14136,Casual,2025-03-10,1,Approved
953785,10830,Sick,2025-07-29,1,Approved
953786,10589,Earned,2025-09-28,1,Approved
953787,12912,Unpaid,2025-04-10,1,Pending
953788,11136,Earned,2025-10-24,4,Pending
953789,11257,Earned,2025-12-03,5,Approved
953790,11292,Sick,2025-05-25,1,Approved
953791,10689,Casual,2025-02-06,2,Pending
953792,11721,Casual,2025-10-26,3,Approved
953793,11768,Earned,2025-08-07,1,Approved
953794,13663,Unpaid,2025-08-26,1,Approved
953795,13512,Sick,2025-07-16,3,Approved
953796,13958,Earned,2025-06-15,1,Pending
953797,11736,Earned,2025-04-21,2,Approved
953798,10344,Casual,2025-01-10,1,Approved
953799,13726,Earned,2025-08-07,1,Pending
953800,10875,Unpaid,2025-04-19,1,Approved
953801,13074,Casual,2025-08-07,2,Approved
953802,14120,Casual,2025-02-23,2,Approved
953803,10736,Casual,2025-01-28,1,Approved
953804,11504,Casual,2025-04-30,3,Approved
953805,12384,Sick,2025-06-23,1,Approved
953806,10766,Casual,2025-05-24,2,Approved
953807,12424,Earned,2025-06-20,2,Approved
953808,10597,Casual,2025-02-11,3,Approved
953809,13907,Casual,2025-03-24,1,Approved
953810,13112,Earned,2025-07-17,2,Approved
953811,10242,Sick,2025-10-17,1,Approved
953812,10896,Casual,2025-07-17,2,Approved
953813,11226,Sick,2025-11-10,1,Approved
953814,11083,Casual,2025-04-27,2,Approved
953815,13500,Casual,2025-01-10,2,Approved
953816,13262,Earned,2025-10-19,1,Approved
953817,10129,Earned,2025-08-31,1,Approved
953818,13395,Sick,2025-02-01,3,Approved
953819,13241,Unpaid,2025-12-29,2,Approved
953820,11991,Casual,2025-09-22,2,Approved
953821,13771,Sick,2025-12-01,1,Approved
953822,10986,Earned,2025-01-18,1,Approved
953823,11606,Earned,2025-03-02,2,Rejected
953824,14707,Earned,2025-09-23,1,Pending
953825,11354,Casual,2025-07-27,1,Approved
953826,14727,Casual,2025-10-28,1,Approved
953827,12187,Sick,2025-03-10,1,Approved
953828,12553,Unpaid,2025-02-20,1,Approved
953829,11504,Earned,2025-02-11,1,Rejected
953830,12174,Earned,2025-12-12,1,Approved
953831,14540,Earned,2025-11-04,1,Approved
953832,11372,Earned,2025-10-24,2,Approved
953833,13642,Unpaid,2025-06-19,1,Pending
953834,14059,Earned,2025-03-09,4,Pending
953835,11584,Sick,2025-03-24,1,Approved
953836,10461,Sick,2025-05-06,1,Pending
953837,13814,Casual,2025-10-14,3,Approved
953838,13245,Casual,2025-01-09,3,Approved
953839,12517,Earned,2025-02-08,2,Approved
953840,12153,Earned,2025-03-03,1,Approved
953841,11419,Earned,2025-02-22,1,Pending
953842,14312,Earned,2025-12-15,1,Approved
953843,13818,Earned,2025-08-19,3,Approved
953844,11178,Sick,2025-08-24,3,Rejected
953845,11668,Unpaid,2025-05-23,3,Pending
953846,12471,Casual,2025-12-23,1,Approved
953847,14142,Earned,2025-03-07,1,Approved
953848,14345,Earned,2025-01-23,1,Approved
953849,11757,Earned,2025-09-22,1,Approved
953850,13180,Casual,2025-09-26,1,Approved
953851,14732,Sick,2025-10-30,4,Approved
953852,12693,Sick,2025-02-27,1,Approved
953853,12470,Sick,2025-02-24,2,Approved
953854,13638,Earned,2025-06-27,1,Approved
953855,12508,Casual,2025-05-22,2,Approved
953856,11606,Casual,2025-12-07,2,Approved
953857,14749,Earned,2025-01-18,1,Approved
953858,14680,Casual,2025-05-04,1,Approved
953859,14460,Unpaid,2025-09-15,1,Approved
953860,12436,Earned,2025-01-19,4,Approved
953861,12490,Sick,2025-02-03,1,Pending
953862,13385,Sick,2025-07-11,2,Approved
953863,11980,Unpaid,2025-05-31,1,Approved
953864,13260,Unpaid,2025-05-29,1,Approved
953865,14044,Sick,2025-06-13,1,Approved
953866,13301,Unpaid,2025-04-23,4,Approved
953867,12810,Earned,2025-03-09,5,Pending
953868,10904,Sick,2025-03-03,2,Pending
953869,12508,Unpaid,2025-04-01,5,Approved
953870,10313,Unpaid,2025-02-26,4,Approved
953871,11084,Unpaid,2025-06-20,4,Approved
953872,14185,Sick,2025-01-22,2,Approved
953873,11209,Earned,2025-06-29,1,Approved
953874,13744,Unpaid,2025-05-21,3,Pending
953875,14316,Casual,2025-07-04,3,Approved
953876,14493,Casual,2025-03-26,1,Approved
953877,10428,Casual,2025-11-06,3,Approved
953878,11032,Sick,2025-03-21,2,Approved
953879,13546,Casual,2025-05-04,3,Approved
953880,13338,Unpaid,2025-03-21,3,Approved
953881,12617,Sick,2025-10-25,1,Approved
953882,12185,Sick,2025-03-09,1,Approved
953883,14678,Earned,2025-03-17,1,Approved
953884,11544,Casual,2025-02-12,2,Approved
953885,14834,Unpaid,2025-08-01,2,Approved
953886,14626,Sick,2025-06-15,1,Approved
953887,10595,Sick,2025-08-20,2,Pending
953888,12576,Earned,2025-02-27,1,Pending
953889,12036,Earned,2025-06-24,5,Rejected
953890,11309,Earned,2025-10-27,1,Approved
953891,13286,Earned,2025-07-04,5,Approved
953892,14566,Earned,2025-05-29,1,Approved
953893,14074,Sick,2025-06-05,1,Approved
953894,14585,Sick,2025-07-19,1,Approved
953895,13340,Sick,2025-03-03,2,Approved
953896,11552,Unpaid,2025-06-26,3,Pending
953897,10618,Casual,2025-07-07,5,Pending
953898,11484,Earned,2025-02-05,2,Pending
953899,10855,Sick,2025-05-12,4,Approved
953900,13857,Earned,2025-06-12,4,Pending
953901,11248,Earned,2025-12-02,1,Rejected
953902,12377,Casual,2025-07-09,3,Pending
953903,12582,Sick,2025-12-08,1,Approved
953904,12179,Earned,2025-03-17,1,Rejected
953905,13795,Earned,2025-10-26,1,Approved
953906,14404,Sick,2025-06-16,3,Pending
953907,10668,Sick,2025-05-18,1,Approved
953908,13723,Casual,2025-05-09,2,Approved
953909,11082,Earned,2025-05-22,2,Approved
953910,10660,Earned,2025-08-16,2,Approved
953911,11638,Sick,2025-05-10,1,Pending
953912,11617,Sick,2025-05-04,1,Approved
953913,11891,Casual,2025-12-09,2,Approved
953914,14362,Earned,2025-09-29,2,Approved
953915,12616,Earned,2025-05-21,1,Approved
953916,13606,Earned,2025-03-20,1,Approved
953917,13633,Earned,2025-02-03,2,Approved
953918,11173,Sick,2025-05-11,1,Approved
953919,10466,Casual,2025-11-02,1,Approved
953920,11229,Earned,2025-12-12,2,Approved
953921,12061,Casual,2025-09-12,4,Approved
953922,13521,Sick,2025-12-04,2,Pending
953923,13402,Sick,2025-06-24,3,Approved
953924,10035,Sick,2025-08-26,4,Approved
953925,14603,Unpaid,2025-01-11,4,Approved
953926,14478,Unpaid,2025-10-04,1,Approved
953927,13458,Earned,2025-10-06,2,Approved
953928,12496,Sick,2025-03-07,1,Approved
953929,11324,Sick,2025-04-04,3,Rejected
953930,14398,Sick,2025-02-12,4,Approved
953931,14474,Earned,2025-05-14,1,Approved
953932,12376,Casual,2025-04-22,5,Approved
953933,11538,Casual,2025-09-26,1,Approved
953934,14261,Sick,2025-12-07,1,Pending
953935,11306,Earned,2025-10-13,2,Approved
953936,12298,Earned,2025-12-07,2,Approved
953937,11161,Casual,2025-11-18,5,Rejected
953938,12958,Sick,2025-05-09,3,Approved
953939,10580,Sick,2025-06-20,1,Approved
953940,12233,Earned,2025-07-23,2,Approved
953941,11176,Casual,2025-03-22,5,Pending
953942,12043,Earned,2025-07-26,2,Rejected
953943,13573,Earned,2025-02-12,1,Approved
953944,12374,Sick,2025-06-14,1,Approved
953945,14812,Sick,2025-09-19,2,Approved
953946,11755,Casual,2025-10-27,1,Approved
953947,14604,Earned,2025-09-06,2,Approved
953948,11059,Earned,2025-09-30,1,Approved
953949,12538,Earned,2025-12-15,2,Rejected
953950,14637,Earned,2025-04-17,1,Approved
953951,14904,Earned,2025-05-20,1,Approved
953952,10712,Casual,2025-06-09,1,Approved
953953,14788,Sick,2025-08-31,5,Approved
953954,11139,Sick,2025-10-12,1,Approved
953955,14609,Casual,2025-10-17,1,Rejected
953956,10185,Earned,2025-10-13,1,Approved
953957,10189,Earned,2025-03-31,1,Approved
953958,14234,Unpaid,2025-02-12,2,Rejected
953959,11509,Earned,2025-01-09,3,Rejected
953960,12307,Casual,2025-10-27,1,Approved
953961,10519,Unpaid,2025-11-17,4,Approved
953962,12275,Earned,2025-07-04,1,Approved
953963,14544,Casual,2025-01-03,3,Approved
953964,12792,Unpaid,2025-02-21,2,Approved
953965,11350,Earned,2025-02-28,2,Approved
953966,10855,Earned,2025-01-27,1,Pending
953967,12106,Sick,2025-04-06,4,Approved
953968,12545,Unpaid,2025-08-06,1,Approved
953969,13224,Earned,2025-05-09,1,Approved
953970,11643,Casual,2025-05-10,2,Approved
953971,14498,Unpaid,2025-05-31,2,Approved
953972,12398,Earned,2025-01-21,1,Approved
953973,10233,Sick,2025-03-13,1,Approved
953974,10661,Sick,2025-12-27,2,Approved
953975,12735,Casual,2025-02-01,1,Approved
953976,13517,Earned,2025-10-24,1,Approved
953977,13310,Casual,2025-02-18,1,Approved
953978,11017,Earned,2025-05-23,5,Approved
953979,12295,Earned,2025-03-23,3,Approved
953980,13451,Earned,2025-10-05,1,Rejected
953981,10962,Earned,2025-09-23,1,Approved
953982,11278,Sick,2025-04-18,1,Approved
953983,11959,Earned,2025-02-21,2,Pending
953984,10757,Earned,2025-12-14,2,Approved
953985,10487,Sick,2025-10-10,2,Approved
953986,12168,Sick,2025-05-10,1,Approved
953987,14236,Casual,2025-06-08,1,Approved
953988,13262,Unpaid,2025-02-17,1,Approved
953989,10363,Earned,2025-07-08,3,Approved
953990,11873,Earned,2025-03-02,2,Approved
953991,13898,Casual,2025-08-19,2,Approved
953992,10423,Casual,2025-03-10,2,Approved
953993,11660,Casual,2025-10-12,1,Approved
953994,13534,Sick,2025-05-13,1,Approved
953995,12081,Casual,2025-05-19,1,Approved
953996,13461,Casual,2025-01-05,1,Approved
953997,14030,Sick,2025-10-04,1,Approved
953998,13429,Sick,2025-08-11,4,Approved
953999,12122,Sick,2025-02-08,5,Approved
954000,11705,Earned,2025-12-04,3,Approved
